"Mun","PC","Scores","Risco","Tipo_Var","Ano","Tipo_Plasm"
150616,"PC5",-0.788684555616648,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150618,"PC5",0.151736976363576,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150619,"PC5",-0.76917872409854,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150620,"PC5",0.777728122155481,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150630,"PC5",0.79116688674579,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150635,"PC5",-0.848911102101155,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150650,"PC5",0.486294222914402,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150658,"PC5",0.439154158888644,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150660,"PC5",-0.375347829611372,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150680,"PC5",-0.425891136486972,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150690,"PC5",0.630593247251944,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150700,"PC5",0.421595671312477,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150715,"PC5",-0.714988878194422,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150720,"PC5",0.030770301446428,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150730,"PC5",-0.278625796061507,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150745,"PC5",-0.177555156826982,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150746,"PC5",-0.345954853139693,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150747,"PC5",0.411750573828024,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150750,"PC5",0.236488002877407,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150760,"PC5",0.516924774202322,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150790,"PC5",0.611131046695508,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150795,"PC5",-0.622863730077486,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150796,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150797,"PC5",6.17412352388126,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150800,"PC5",-0.130880842523019,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150803,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150808,"PC5",0.141998450668197,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150812,"PC5",0.985451439764549,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150815,"PC5",-0.0124153057566024,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150820,"PC5",0.207341086335602,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150830,"PC5",-0.312157283102472,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
150840,"PC5",1.05501719453544,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160010,"PC5",0.0888320664624351,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160025,"PC5",0.296386990988236,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160027,"PC5",0.421719627425675,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160030,"PC5",0.406985287144541,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160055,"PC5",0.239567636930262,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160060,"PC5",0.220480868126246,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
160080,"PC5",-0.106627218180014,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
170035,"PC5",-11.8038720314401,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
170220,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
170255,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
171525,"PC5",1.45288637105372,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
172120,"PC5",1.17727513547191,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210015,"PC5",-0.810910415341563,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210020,"PC5",0.0634997308539228,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210040,"PC5",2.86330462970888,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210047,"PC5",0.778267075774728,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210055,"PC5",-0.61508436320823,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210083,"PC5",0.599479313821388,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210087,"PC5",-0.145898853449003,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210095,"PC5",0.366448383489822,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210120,"PC5",-0.211941638813199,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210197,"PC5",0.109025700549729,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210200,"PC5",1.07087311281074,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210203,"PC5",-0.715073965897923,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210210,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210232,"PC5",-0.259421659429719,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210260,"PC5",-0.29420366356419,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210290,"PC5",0.151564355603293,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210310,"PC5",0.0304373412365358,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210315,"PC5",-2.00412276552927,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210317,"PC5",-0.00536952833373486,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210330,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210350,"PC5",0.434818897036365,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210355,"PC5",0.857090503185296,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210360,"PC5",-0.788684555616648,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210370,"PC5",0.613808424224246,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210420,"PC5",0.15263694103383,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210430,"PC5",0.799060103077199,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210440,"PC5",-0.788684555616648,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210450,"PC5",-0.609695028428766,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210462,"PC5",-1.05565080237437,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210465,"PC5",-0.0462283171810978,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210467,"PC5",-0.161525000106093,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210480,"PC5",-0.810910415341563,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210490,"PC5",0.722242328224549,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210510,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210515,"PC5",1.45288637105372,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210530,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210542,"PC5",-0.130169000020541,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210560,"PC5",0.615437936420545,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210565,"PC5",1.25509369826933,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210570,"PC5",-1.00954554291779,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210632,"PC5",0.549001397818312,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210637,"PC5",-0.613477320822489,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210650,"PC5",-0.0108653386875431,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210680,"PC5",1.17727513547191,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210735,"PC5",1.23474240458108,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210740,"PC5",0.320650593959833,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210745,"PC5",2.01635308230139,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210760,"PC5",1.05387831135653,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210770,"PC5",-1.43558417825335,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210800,"PC5",-0.501397119238317,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210810,"PC5",0.606155901053613,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210820,"PC5",-0.590891882832257,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210825,"PC5",-0.418578345881664,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210845,"PC5",0.0205166762857696,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210850,"PC5",-0.633882811795704,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210860,"PC5",-0.398962568769142,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210910,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210920,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210923,"PC5",0.848155623041641,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210927,"PC5",-0.223228227469879,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210960,"PC5",-0.130169000020541,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210980,"PC5",0.192252694762938,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
210990,"PC5",0.147202496233145,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211000,"PC5",0.720847436216981,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211003,"PC5",0.384073195110367,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211030,"PC5",-0.0130965052765007,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211100,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211102,"PC5",-0.0269879983704032,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211105,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211107,"PC5",0.599507843313601,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211120,"PC5",0.0801183588887938,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211130,"PC5",-0.563694857918973,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211140,"PC5",2.47859715092234,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211163,"PC5",2.29960762373446,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211172,"PC5",0.151564355603293,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211223,"PC5",-0.590891882832257,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211227,"PC5",-0.310280183558155,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211240,"PC5",-0.00125972624458588,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211245,"PC5",-0.0482366559256984,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211280,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211290,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211300,"PC5",0.802225363328506,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
211400,"PC5",0.93771083763528,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510020,"PC5",-0.600293455630512,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510025,"PC5",-0.603433580945129,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510050,"PC5",-0.590891882832257,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510080,"PC5",-0.567911065520685,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510140,"PC5",0.334600107511641,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510190,"PC5",0.364117492659534,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510263,"PC5",-0.810910415341563,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510268,"PC5",0.100953034289935,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510285,"PC5",0.151564355603293,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510300,"PC5",1.37481953446965,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510305,"PC5",0.151564355603293,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510320,"PC5",-2.10857384164898,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510330,"PC5",3.89391038408983,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510335,"PC5",-0.810910415341563,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510340,"PC5",0.238711841589489,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510410,"PC5",-0.0280356044097486,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510455,"PC5",-0.510798692036571,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510510,"PC5",-0.647716969125005,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510515,"PC5",-0.725952924018386,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510558,"PC5",-4.98043065281065,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510560,"PC5",-2.74126805307393,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510590,"PC5",0.848155623041641,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510615,"PC5",-0.238442248420917,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510618,"PC5",-0.648050603446448,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510622,"PC5",0.100953034289935,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510623,"PC5",0.814461415365759,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510624,"PC5",-0.177555156826982,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510626,"PC5",-0.176932829290141,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510629,"PC5",2.21161610975735,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510637,"PC5",0.979482462687525,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510642,"PC5",-0.263879955674941,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510650,"PC5",-1.29421873614351,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510760,"PC5",-0.411902355644376,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510787,"PC5",-0.125172732621096,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510790,"PC5",-1.80161229228606,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510795,"PC5",-0.810910415341563,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510805,"PC5",-0.247443704093895,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
510880,"PC5",-0.497798968148248,"Baixo","Socioeconômicas e Demográficas",2012,"Vivax"
110001,"PC1",-0.922732896660181,"Baixo","Ambiental e Saúde",2012,"Vivax"
110002,"PC1",-1.17995658681459,"Baixo","Ambiental e Saúde",2012,"Vivax"
110004,"PC1",-0.586727155987185,"Baixo","Ambiental e Saúde",2012,"Vivax"
110005,"PC1",-1.10586898117922,"Baixo","Ambiental e Saúde",2012,"Vivax"
110006,"PC1",-0.750048110939455,"Baixo","Ambiental e Saúde",2012,"Vivax"
110007,"PC1",0.951268439765591,"Baixo","Ambiental e Saúde",2012,"Vivax"
110009,"PC1",-0.459710956827544,"Baixo","Ambiental e Saúde",2012,"Vivax"
110011,"PC1",-0.907458128533001,"Baixo","Ambiental e Saúde",2012,"Vivax"
110012,"PC1",-0.575525332634633,"Baixo","Ambiental e Saúde",2012,"Vivax"
110014,"PC1",-0.000796243899325256,"Baixo","Ambiental e Saúde",2012,"Vivax"
110015,"PC1",-0.645625051084237,"Baixo","Ambiental e Saúde",2012,"Vivax"
110018,"PC1",-1.94916056736918,"Baixo","Ambiental e Saúde",2012,"Vivax"
110025,"PC1",-0.248679680458492,"Baixo","Ambiental e Saúde",2012,"Vivax"
110028,"PC1",0.0822720536021379,"Baixo","Ambiental e Saúde",2012,"Vivax"
110029,"PC1",0.150350306732649,"Baixo","Ambiental e Saúde",2012,"Vivax"
110030,"PC1",-0.998861684086127,"Baixo","Ambiental e Saúde",2012,"Vivax"
110032,"PC1",-1.26828730193074,"Baixo","Ambiental e Saúde",2012,"Vivax"
110034,"PC1",-0.456178520683203,"Baixo","Ambiental e Saúde",2012,"Vivax"
110037,"PC1",-0.926946950506105,"Baixo","Ambiental e Saúde",2012,"Vivax"
110040,"PC1",-0.854871153956379,"Baixo","Ambiental e Saúde",2012,"Vivax"
110045,"PC1",-2.35502420025849,"Baixo","Ambiental e Saúde",2012,"Vivax"
110050,"PC1",0.0956594139623318,"Baixo","Ambiental e Saúde",2012,"Vivax"
110060,"PC1",-1.17564783582011,"Baixo","Ambiental e Saúde",2012,"Vivax"
110090,"PC1",0.725465530574973,"Baixo","Ambiental e Saúde",2012,"Vivax"
110092,"PC1",-1.6517233715004,"Baixo","Ambiental e Saúde",2012,"Vivax"
110100,"PC1",-0.433489348592339,"Baixo","Ambiental e Saúde",2012,"Vivax"
110130,"PC1",-0.578800121922041,"Baixo","Ambiental e Saúde",2012,"Vivax"
110146,"PC1",-1.1943798464696,"Baixo","Ambiental e Saúde",2012,"Vivax"
110147,"PC1",-0.0826005816722593,"Baixo","Ambiental e Saúde",2012,"Vivax"
110149,"PC1",-1.47590523422309,"Baixo","Ambiental e Saúde",2012,"Vivax"
110150,"PC1",-0.892455741623136,"Baixo","Ambiental e Saúde",2012,"Vivax"
110155,"PC1",0.267823320912275,"Baixo","Ambiental e Saúde",2012,"Vivax"
110160,"PC1",-1.25242472034192,"Baixo","Ambiental e Saúde",2012,"Vivax"
110170,"PC1",-0.577166830875537,"Baixo","Ambiental e Saúde",2012,"Vivax"
110180,"PC1",-0.351616369030756,"Baixo","Ambiental e Saúde",2012,"Vivax"
120001,"PC1",-0.338002456205239,"Baixo","Ambiental e Saúde",2012,"Vivax"
120005,"PC1",0.54620688038903,"Baixo","Ambiental e Saúde",2012,"Vivax"
120010,"PC1",-0.132320137148158,"Baixo","Ambiental e Saúde",2012,"Vivax"
120013,"PC1",-0.756574938085939,"Baixo","Ambiental e Saúde",2012,"Vivax"
120017,"PC1",-0.388890072820651,"Baixo","Ambiental e Saúde",2012,"Vivax"
120030,"PC1",-0.336140036222755,"Baixo","Ambiental e Saúde",2012,"Vivax"
120032,"PC1",0.654557840715058,"Baixo","Ambiental e Saúde",2012,"Vivax"
120034,"PC1",-0.291641329096005,"Baixo","Ambiental e Saúde",2012,"Vivax"
120035,"PC1",0.616928980771617,"Baixo","Ambiental e Saúde",2012,"Vivax"
120038,"PC1",0.437591837561613,"Baixo","Ambiental e Saúde",2012,"Vivax"
120040,"PC1",-0.919470590839051,"Baixo","Ambiental e Saúde",2012,"Vivax"
120043,"PC1",0.339549470683975,"Baixo","Ambiental e Saúde",2012,"Vivax"
120045,"PC1",-0.0698698078782423,"Baixo","Ambiental e Saúde",2012,"Vivax"
120050,"PC1",-1.30586515719738,"Baixo","Ambiental e Saúde",2012,"Vivax"
120070,"PC1",-0.766157016856779,"Baixo","Ambiental e Saúde",2012,"Vivax"
130006,"PC1",1.96888281502148,"Baixo","Ambiental e Saúde",2012,"Vivax"
130008,"PC1",1.73118365026316,"Baixo","Ambiental e Saúde",2012,"Vivax"
130010,"PC1",1.59094891050131,"Baixo","Ambiental e Saúde",2012,"Vivax"
130068,"PC1",2.52693409884061,"Baixo","Ambiental e Saúde",2012,"Vivax"
130115,"PC1",1.7446475387026,"Baixo","Ambiental e Saúde",2012,"Vivax"
130190,"PC1",1.38843148991435,"Baixo","Ambiental e Saúde",2012,"Vivax"
130200,"PC1",1.50504072323374,"Baixo","Ambiental e Saúde",2012,"Vivax"
130250,"PC1",1.86323925470306,"Baixo","Ambiental e Saúde",2012,"Vivax"
130255,"PC1",1.73323990726479,"Baixo","Ambiental e Saúde",2012,"Vivax"
130260,"PC1",2.361228966485,"Baixo","Ambiental e Saúde",2012,"Vivax"
130300,"PC1",1.36934523105452,"Baixo","Ambiental e Saúde",2012,"Vivax"
130310,"PC1",1.41858133275804,"Baixo","Ambiental e Saúde",2012,"Vivax"
130330,"PC1",0.97573822377249,"Baixo","Ambiental e Saúde",2012,"Vivax"
130340,"PC1",2.72104796170146,"Baixo","Ambiental e Saúde",2012,"Vivax"
130395,"PC1",1.99409926269241,"Baixo","Ambiental e Saúde",2012,"Vivax"
130400,"PC1",0.863509093663184,"Baixo","Ambiental e Saúde",2012,"Vivax"
130423,"PC1",1.91554320099494,"Baixo","Ambiental e Saúde",2012,"Vivax"
130430,"PC1",2.25864253280977,"Baixo","Ambiental e Saúde",2012,"Vivax"
130440,"PC1",2.04195294774249,"Baixo","Ambiental e Saúde",2012,"Vivax"
140010,"PC1",0.467549003541682,"Baixo","Ambiental e Saúde",2012,"Vivax"
140060,"PC1",-0.025444740433648,"Baixo","Ambiental e Saúde",2012,"Vivax"
150010,"PC1",0.661858413032879,"Baixo","Ambiental e Saúde",2012,"Vivax"
150020,"PC1",-0.047756365735634,"Baixo","Ambiental e Saúde",2012,"Vivax"
150034,"PC1",-1.59899251783009,"Baixo","Ambiental e Saúde",2012,"Vivax"
150080,"PC1",0.981465468420676,"Baixo","Ambiental e Saúde",2012,"Vivax"
150090,"PC1",1.93544687218114,"Baixo","Ambiental e Saúde",2012,"Vivax"
150095,"PC1",-0.00996998938596731,"Baixo","Ambiental e Saúde",2012,"Vivax"
150100,"PC1",1.02968756093251,"Baixo","Ambiental e Saúde",2012,"Vivax"
150120,"PC1",0.441334983273579,"Baixo","Ambiental e Saúde",2012,"Vivax"
150125,"PC1",-1.6292763257676,"Baixo","Ambiental e Saúde",2012,"Vivax"
150130,"PC1",0.252133852131584,"Baixo","Ambiental e Saúde",2012,"Vivax"
150140,"PC1",1.73346174186835,"Baixo","Ambiental e Saúde",2012,"Vivax"
150145,"PC1",2.08051465721725,"Baixo","Ambiental e Saúde",2012,"Vivax"
150150,"PC1",1.73658679948772,"Baixo","Ambiental e Saúde",2012,"Vivax"
150157,"PC1",-0.534424673250085,"Baixo","Ambiental e Saúde",2012,"Vivax"
150160,"PC1",1.39995725030738,"Baixo","Ambiental e Saúde",2012,"Vivax"
150170,"PC1",0.592750037422181,"Baixo","Ambiental e Saúde",2012,"Vivax"
150172,"PC1",-0.578880333356792,"Baixo","Ambiental e Saúde",2012,"Vivax"
150175,"PC1",0.379516064604388,"Baixo","Ambiental e Saúde",2012,"Vivax"
150178,"PC1",-1.02851305826042,"Baixo","Ambiental e Saúde",2012,"Vivax"
150190,"PC1",1.2743091417247,"Baixo","Ambiental e Saúde",2012,"Vivax"
150195,"PC1",0.664655299331897,"Baixo","Ambiental e Saúde",2012,"Vivax"
150200,"PC1",1.71971056783757,"Baixo","Ambiental e Saúde",2012,"Vivax"
150215,"PC1",-1.64712419572406,"Baixo","Ambiental e Saúde",2012,"Vivax"
150230,"PC1",-0.408008482939358,"Baixo","Ambiental e Saúde",2012,"Vivax"
150240,"PC1",-0.175185342797655,"Baixo","Ambiental e Saúde",2012,"Vivax"
150260,"PC1",1.44035509056102,"Baixo","Ambiental e Saúde",2012,"Vivax"
150275,"PC1",0.422986758903933,"Baixo","Ambiental e Saúde",2012,"Vivax"
150276,"PC1",-4.61078778700537,"Baixo","Ambiental e Saúde",2012,"Vivax"
150277,"PC1",-0.651148679208503,"Baixo","Ambiental e Saúde",2012,"Vivax"
150285,"PC1",1.33974122027692,"Baixo","Ambiental e Saúde",2012,"Vivax"
150290,"PC1",0.723013033464601,"Baixo","Ambiental e Saúde",2012,"Vivax"
150293,"PC1",-1.98665674009038,"Baixo","Ambiental e Saúde",2012,"Vivax"
150295,"PC1",-0.202344967722982,"Baixo","Ambiental e Saúde",2012,"Vivax"
150307,"PC1",-0.394991284607516,"Baixo","Ambiental e Saúde",2012,"Vivax"
150310,"PC1",1.48876178218225,"Baixo","Ambiental e Saúde",2012,"Vivax"
150320,"PC1",0.203306188198242,"Baixo","Ambiental e Saúde",2012,"Vivax"
150330,"PC1",0.783469752865274,"Baixo","Ambiental e Saúde",2012,"Vivax"
150340,"PC1",0.0612116901302755,"Baixo","Ambiental e Saúde",2012,"Vivax"
150350,"PC1",0.57686802486367,"Baixo","Ambiental e Saúde",2012,"Vivax"
150370,"PC1",-2.75409892059987,"Baixo","Ambiental e Saúde",2012,"Vivax"
150380,"PC1",-0.284136492081961,"Baixo","Ambiental e Saúde",2012,"Vivax"
150390,"PC1",0.845160948466426,"Baixo","Ambiental e Saúde",2012,"Vivax"
150420,"PC1",-4.19683949220819,"Baixo","Ambiental e Saúde",2012,"Vivax"
150430,"PC1",0.891293358980472,"Baixo","Ambiental e Saúde",2012,"Vivax"
150442,"PC1",0.539214467247953,"Baixo","Ambiental e Saúde",2012,"Vivax"
150445,"PC1",-0.695656142987216,"Baixo","Ambiental e Saúde",2012,"Vivax"
150450,"PC1",1.09288015606154,"Baixo","Ambiental e Saúde",2012,"Vivax"
150460,"PC1",0.385259613648175,"Baixo","Ambiental e Saúde",2012,"Vivax"
150480,"PC1",-0.568125592628554,"Baixo","Ambiental e Saúde",2012,"Vivax"
150495,"PC1",-0.389110547930112,"Baixo","Ambiental e Saúde",2012,"Vivax"
150497,"PC1",-0.401121357808504,"Baixo","Ambiental e Saúde",2012,"Vivax"
150500,"PC1",-0.0155286096949792,"Baixo","Ambiental e Saúde",2012,"Vivax"
150506,"PC1",-5.48278104602092,"Baixo","Ambiental e Saúde",2012,"Vivax"
150510,"PC1",2.04441993160431,"Baixo","Ambiental e Saúde",2012,"Vivax"
150530,"PC1",4.18930412561004,"Baixo","Ambiental e Saúde",2012,"Vivax"
150543,"PC1",-0.952052455757785,"Baixo","Ambiental e Saúde",2012,"Vivax"
150549,"PC1",-0.613170792086109,"Baixo","Ambiental e Saúde",2012,"Vivax"
150550,"PC1",-2.30793816347777,"Baixo","Ambiental e Saúde",2012,"Vivax"
150553,"PC1",-1.19080273303382,"Baixo","Ambiental e Saúde",2012,"Vivax"
150560,"PC1",0.0297831600555295,"Baixo","Ambiental e Saúde",2012,"Vivax"
150565,"PC1",-2.71936817374706,"Baixo","Ambiental e Saúde",2012,"Vivax"
150610,"PC1",0.487009559438212,"Baixo","Ambiental e Saúde",2012,"Vivax"
150611,"PC1",1.01281621110374,"Baixo","Ambiental e Saúde",2012,"Vivax"
150613,"PC1",-0.882220050274762,"Baixo","Ambiental e Saúde",2012,"Vivax"
150616,"PC1",0.0378006061482805,"Baixo","Ambiental e Saúde",2012,"Vivax"
150618,"PC1",-1.86473474847204,"Baixo","Ambiental e Saúde",2012,"Vivax"
150619,"PC1",-1.10594690979951,"Baixo","Ambiental e Saúde",2012,"Vivax"
150620,"PC1",0.782871128057993,"Baixo","Ambiental e Saúde",2012,"Vivax"
150630,"PC1",1.73915572440411,"Baixo","Ambiental e Saúde",2012,"Vivax"
