year_notif,TiposVar,Risco,PC,Var,Loadings
2012,Socioeconômicas e Demográficas,Médio,PC1,Garimpagem,0.240554430766058
2012,Socioeconômicas e Demográficas,Médio,PC1,Raça/cor Parda,-0.154639450139837
2012,Socioeconômicas e Demográficas,Médio,PC1,Raça/cor Indígena,-0.172245063097076
2012,Socioeconômicas e Demográficas,Médio,PC1,Raça/cor Preta,0.198630840520831
2012,Socioeconômicas e Demográficas,Médio,PC1,Raça/cor Branca,0.372817418136045
2012,Socioeconômicas e Demográficas,Médio,PC1,Sexo Masculino,0.351032073854898
2012,Socioeconômicas e Demográficas,Médio,PC1,Idade Abaixo 5 anos,-0.440100553578571
2012,Socioeconômicas e Demográficas,Médio,PC1,Idade 15 a 49 anos,0.463477983445251
2012,Socioeconômicas e Demográficas,Médio,PC2,Educação Superior Completa,-0.058592176324094
2012,Socioeconômicas e Demográficas,Médio,PC2,Analfabeto,0.217053507584256
2012,Socioeconômicas e Demográficas,Médio,PC2,5ª a 8ª séria incompleta,-0.210407617287364
2012,Socioeconômicas e Demográficas,Médio,PC2,Gestante,0.292456904948606
2012,Socioeconômicas e Demográficas,Médio,PC2,Não é gestante,-0.325107965564275
2012,Socioeconômicas e Demográficas,Médio,PC2,Pecuária,-0.141239904222888
2012,Socioeconômicas e Demográficas,Médio,PC2,Agricultura,0.274549544260091
2012,Socioeconômicas e Demográficas,Médio,PC2,Turismo,-0.166094152397843
2012,Socioeconômicas e Demográficas,Médio,PC2,Doméstica,0.135640330186734
2012,Socioeconômicas e Demográficas,Médio,PC2,Garimpagem,0.011207390915323
2012,Socioeconômicas e Demográficas,Médio,PC2,Raça/cor Parda,-0.521731308614177
2012,Socioeconômicas e Demográficas,Médio,PC2,Raça/cor Indígena,0.369835318692903
2012,Socioeconômicas e Demográficas,Médio,PC2,Raça/cor Preta,0.292013331304071
2012,Socioeconômicas e Demográficas,Médio,PC2,Raça/cor Branca,0.24239889657843
2012,Socioeconômicas e Demográficas,Médio,PC2,Sexo Masculino,0.023724130756222
2012,Socioeconômicas e Demográficas,Médio,PC2,Idade Abaixo 5 anos,0.08669567194577
2012,Socioeconômicas e Demográficas,Médio,PC2,Idade 15 a 49 anos,-0.106911621260989
2012,Socioeconômicas e Demográficas,Médio,PC3,Educação Superior Completa,0.01118185905633
2012,Socioeconômicas e Demográficas,Médio,PC3,Analfabeto,0.140968827916204
2012,Socioeconômicas e Demográficas,Médio,PC3,5ª a 8ª séria incompleta,-0.12213795889638
2012,Socioeconômicas e Demográficas,Médio,PC3,Gestante,-0.033288124711573
2012,Socioeconômicas e Demográficas,Médio,PC3,Não é gestante,-0.342973838618054
2012,Socioeconômicas e Demográficas,Médio,PC3,Pecuária,-0.257232099354728
2012,Socioeconômicas e Demográficas,Médio,PC3,Agricultura,0.264898615051207
2012,Socioeconômicas e Demográficas,Médio,PC3,Turismo,-0.466105386495941
2012,Socioeconômicas e Demográficas,Médio,PC3,Doméstica,-0.435542164928722
2012,Socioeconômicas e Demográficas,Médio,PC3,Garimpagem,-0.021626779968237
2012,Socioeconômicas e Demográficas,Médio,PC3,Raça/cor Parda,0.296477252634608
2012,Socioeconômicas e Demográficas,Médio,PC3,Raça/cor Indígena,-0.304218378493329
2012,Socioeconômicas e Demográficas,Médio,PC3,Raça/cor Preta,-0.108017040427517
2012,Socioeconômicas e Demográficas,Médio,PC3,Raça/cor Branca,-0.031505018038853
2012,Socioeconômicas e Demográficas,Médio,PC3,Sexo Masculino,0.309494199416052
2012,Socioeconômicas e Demográficas,Médio,PC3,Idade Abaixo 5 anos,0.106187546551809
2012,Socioeconômicas e Demográficas,Médio,PC3,Idade 15 a 49 anos,-0.049163817566108
2012,Socioeconômicas e Demográficas,Médio,PC4,Educação Superior Completa,0.144881031662818
2012,Socioeconômicas e Demográficas,Médio,PC4,Analfabeto,-0.096792561533947
2012,Socioeconômicas e Demográficas,Médio,PC4,5ª a 8ª séria incompleta,0.331064816019823
2012,Socioeconômicas e Demográficas,Médio,PC4,Gestante,0.336120447717275
2012,Socioeconômicas e Demográficas,Médio,PC4,Não é gestante,0.428518414233682
2012,Socioeconômicas e Demográficas,Médio,PC4,Pecuária,-0.465517732052802
2012,Socioeconômicas e Demográficas,Médio,PC4,Agricultura,-0.067980434611852
2012,Socioeconômicas e Demográficas,Médio,PC4,Turismo,-0.392039856967082
2012,Socioeconômicas e Demográficas,Médio,PC4,Doméstica,-0.140961766559108
2012,Socioeconômicas e Demográficas,Médio,PC4,Garimpagem,0.254442878425303
2012,Socioeconômicas e Demográficas,Médio,PC4,Raça/cor Parda,-0.03839092876732
2012,Socioeconômicas e Demográficas,Médio,PC4,Raça/cor Indígena,0.036021892592463
2012,Socioeconômicas e Demográficas,Médio,PC4,Raça/cor Preta,0.115940319124408
2012,Socioeconômicas e Demográficas,Médio,PC4,Raça/cor Branca,-0.021431330137748
2012,Socioeconômicas e Demográficas,Médio,PC4,Sexo Masculino,-0.283736659028828
2012,Socioeconômicas e Demográficas,Médio,PC4,Idade Abaixo 5 anos,-0.040109703417856
2012,Socioeconômicas e Demográficas,Médio,PC4,Idade 15 a 49 anos,0.07077331500476
2012,Socioeconômicas e Demográficas,Médio,PC5,Educação Superior Completa,-0.467240159520225
2012,Socioeconômicas e Demográficas,Médio,PC5,Analfabeto,0.170642872211046
2012,Socioeconômicas e Demográficas,Médio,PC5,5ª a 8ª séria incompleta,-0.314992133662771
2012,Socioeconômicas e Demográficas,Médio,PC5,Gestante,0.023338573699621
2012,Socioeconômicas e Demográficas,Médio,PC5,Não é gestante,0.104710161136443
2012,Socioeconômicas e Demográficas,Médio,PC5,Pecuária,0.134732328377875
2012,Socioeconômicas e Demográficas,Médio,PC5,Agricultura,-0.37137517097035
2012,Socioeconômicas e Demográficas,Médio,PC5,Turismo,-0.008094076976488
2012,Socioeconômicas e Demográficas,Médio,PC5,Doméstica,-0.27159991736212
2012,Socioeconômicas e Demográficas,Médio,PC5,Garimpagem,0.192359368389685
2012,Socioeconômicas e Demográficas,Médio,PC5,Raça/cor Parda,-0.030314057424505
2012,Socioeconômicas e Demográficas,Médio,PC5,Raça/cor Indígena,-0.35518552394545
2012,Socioeconômicas e Demográficas,Médio,PC5,Raça/cor Preta,0.433988548270162
2012,Socioeconômicas e Demográficas,Médio,PC5,Raça/cor Branca,0.16755296282294
2012,Socioeconômicas e Demográficas,Médio,PC5,Sexo Masculino,-0.175425314399244
2012,Socioeconômicas e Demográficas,Médio,PC5,Idade Abaixo 5 anos,0.006328165763242
2012,Socioeconômicas e Demográficas,Médio,PC5,Idade 15 a 49 anos,-0.024947507729286
2012,Socioeconômicas e Demográficas,Alto,PC1,Educação Superior Completa,0.148965008810933
2012,Socioeconômicas e Demográficas,Alto,PC1,Analfabeto,-0.146211563932659
2012,Socioeconômicas e Demográficas,Alto,PC1,5ª a 8ª séria incompleta,0.250802750949964
2012,Socioeconômicas e Demográficas,Alto,PC1,Gestante,-0.221246990080128
2012,Socioeconômicas e Demográficas,Alto,PC1,Não é gestante,-0.038046906619825
2012,Socioeconômicas e Demográficas,Alto,PC1,Pecuária,0.263376775412465
2012,Socioeconômicas e Demográficas,Alto,PC1,Agricultura,-0.021103579577431
2012,Socioeconômicas e Demográficas,Alto,PC1,Turismo,0.248496285459165
2012,Socioeconômicas e Demográficas,Alto,PC1,Doméstica,0.124167979276048
2012,Socioeconômicas e Demográficas,Alto,PC1,Garimpagem,0.196011956382016
2012,Socioeconômicas e Demográficas,Alto,PC1,Raça/cor Parda,0.018161001381443
2012,Socioeconômicas e Demográficas,Alto,PC1,Raça/cor Indígena,-0.171075991915208
2012,Socioeconômicas e Demográficas,Alto,PC1,Raça/cor Preta,0.293227375094969
2012,Socioeconômicas e Demográficas,Alto,PC1,Raça/cor Branca,0.348815430998466
2012,Socioeconômicas e Demográficas,Alto,PC1,Sexo Masculino,0.376963886360488
2012,Socioeconômicas e Demográficas,Alto,PC1,Idade Abaixo 5 anos,-0.35511086264526
2012,Socioeconômicas e Demográficas,Alto,PC1,Idade 15 a 49 anos,0.39022238586632
2012,Socioeconômicas e Demográficas,Alto,PC2,Educação Superior Completa,-0.328828184116026
2012,Socioeconômicas e Demográficas,Alto,PC2,Analfabeto,0.119855087518137
2012,Socioeconômicas e Demográficas,Alto,PC2,5ª a 8ª séria incompleta,-0.294911892847343
2012,Socioeconômicas e Demográficas,Alto,PC2,Gestante,0.060578953468301
2012,Socioeconômicas e Demográficas,Alto,PC2,Não é gestante,-0.436259622552234
2012,Socioeconômicas e Demográficas,Alto,PC2,Pecuária,0.379092549163169
2012,Socioeconômicas e Demográficas,Alto,PC2,Agricultura,0.310219706474606
2012,Socioeconômicas e Demográficas,Alto,PC2,Turismo,0.287028416825737
2012,Socioeconômicas e Demográficas,Alto,PC2,Doméstica,0.040850780496908
2012,Socioeconômicas e Demográficas,Alto,PC2,Garimpagem,-0.287583273037817
2012,Socioeconômicas e Demográficas,Alto,PC2,Raça/cor Parda,0.180394838006445
2012,Socioeconômicas e Demográficas,Alto,PC2,Raça/cor Indígena,-0.208271214664008
2012,Socioeconômicas e Demográficas,Alto,PC2,Raça/cor Preta,0.138719887371164
2012,Socioeconômicas e Demográficas,Alto,PC2,Raça/cor Branca,0.050384937308985
2012,Socioeconômicas e Demográficas,Alto,PC2,Sexo Masculino,0.162847762106395
2012,Socioeconômicas e Demográficas,Alto,PC2,Idade Abaixo 5 anos,0.188882698778282
2012,Socioeconômicas e Demográficas,Alto,PC2,Idade 15 a 49 anos,-0.173028071461433
2012,Socioeconômicas e Demográficas,Alto,PC3,Educação Superior Completa,-0.024471135014337
2012,Socioeconômicas e Demográficas,Alto,PC3,Analfabeto,-0.102569494001758
2012,Socioeconômicas e Demográficas,Alto,PC3,5ª a 8ª séria incompleta,0.170425702800296
2012,Socioeconômicas e Demográficas,Alto,PC3,Gestante,-0.009659000870549
2012,Socioeconômicas e Demográficas,Alto,PC3,Não é gestante,0.191719723149903
2012,Socioeconômicas e Demográficas,Alto,PC3,Pecuária,-0.04729989053019
2012,Socioeconômicas e Demográficas,Alto,PC3,Agricultura,-0.268572476127416
2012,Socioeconômicas e Demográficas,Alto,PC3,Turismo,-0.028974360695471
2012,Socioeconômicas e Demográficas,Alto,PC3,Doméstica,-0.233425280664135
2012,Socioeconômicas e Demográficas,Alto,PC3,Garimpagem,-0.06999313895154
2012,Socioeconômicas e Demográficas,Alto,PC3,Raça/cor Parda,0.65114888006047
2012,Socioeconômicas e Demográficas,Alto,PC3,Raça/cor Indígena,-0.584026295587075
2012,Socioeconômicas e Demográficas,Alto,PC3,Raça/cor Preta,-0.112897653512195
2012,Socioeconômicas e Demográficas,Alto,PC3,Raça/cor Branca,-0.042273441018908
2012,Socioeconômicas e Demográficas,Alto,PC3,Sexo Masculino,-0.033082557907532
2012,Socioeconômicas e Demográficas,Alto,PC3,Idade Abaixo 5 anos,0.077064720076016
2012,Socioeconômicas e Demográficas,Alto,PC3,Idade 15 a 49 anos,-0.041757583526248
2012,Socioeconômicas e Demográficas,Alto,PC4,Educação Superior Completa,-0.147954134960192
2012,Socioeconômicas e Demográficas,Alto,PC4,Analfabeto,0.252199648570094
2012,Socioeconômicas e Demográficas,Alto,PC4,5ª a 8ª séria incompleta,-0.124108275012371
2012,Socioeconômicas e Demográficas,Alto,PC4,Gestante,-0.031470635104231
2012,Socioeconômicas e Demográficas,Alto,PC4,Não é gestante,-0.419416929056298
2012,Socioeconômicas e Demográficas,Alto,PC4,Pecuária,-0.243125947333766
2012,Socioeconômicas e Demográficas,Alto,PC4,Agricultura,-0.373994529533773
2012,Socioeconômicas e Demográficas,Alto,PC4,Turismo,-0.300059635501989
2012,Socioeconômicas e Demográficas,Alto,PC4,Doméstica,-0.263511581122708
2012,Socioeconômicas e Demográficas,Alto,PC4,Garimpagem,0.404071068490729
2012,Socioeconômicas e Demográficas,Alto,PC4,Raça/cor Parda,-0.048638068425977
2012,Socioeconômicas e Demográficas,Alto,PC4,Raça/cor Indígena,-0.054325829730861
2012,Socioeconômicas e Demográficas,Alto,PC4,Raça/cor Preta,0.295556958501392
2012,Socioeconômicas e Demográficas,Alto,PC4,Raça/cor Branca,0.080465440300887
2012,Socioeconômicas e Demográficas,Alto,PC4,Sexo Masculino,0.253293208877514
2012,Socioeconômicas e Demográficas,Alto,PC4,Idade Abaixo 5 anos,0.192767672507484
2012,Socioeconômicas e Demográficas,Alto,PC4,Idade 15 a 49 anos,0.002999917023186
2012,Socioeconômicas e Demográficas,Alto,PC5,Educação Superior Completa,0.26197565015991
2012,Socioeconômicas e Demográficas,Alto,PC5,Analfabeto,0.428949680686628
2012,Socioeconômicas e Demográficas,Alto,PC5,5ª a 8ª séria incompleta,-0.071585325285628
2012,Socioeconômicas e Demográficas,Alto,PC5,Gestante,-0.441795499049979
2012,Socioeconômicas e Demográficas,Alto,PC5,Não é gestante,0.197196902727206
2012,Socioeconômicas e Demográficas,Alto,PC5,Pecuária,0.048711011747522
2012,Socioeconômicas e Demográficas,Alto,PC5,Agricultura,-0.298063188477783
2012,Socioeconômicas e Demográficas,Alto,PC5,Turismo,0.099521022720219
2012,Socioeconômicas e Demográficas,Alto,PC5,Doméstica,0.07412525565464
2012,Socioeconômicas e Demográficas,Alto,PC5,Garimpagem,-0.336995561352175
2012,Socioeconômicas e Demográficas,Alto,PC5,Raça/cor Parda,-0.114720649882975
2012,Socioeconômicas e Demográficas,Alto,PC5,Raça/cor Indígena,-0.039424611435679
2012,Socioeconômicas e Demográficas,Alto,PC5,Raça/cor Preta,0.200862620784276
2012,Socioeconômicas e Demográficas,Alto,PC5,Raça/cor Branca,0.342863289517908
2012,Socioeconômicas e Demográficas,Alto,PC5,Sexo Masculino,-0.190107325600751
2012,Socioeconômicas e Demográficas,Alto,PC5,Idade Abaixo 5 anos,0.158776861614839
2012,Socioeconômicas e Demográficas,Alto,PC5,Idade 15 a 49 anos,-0.232443810056356
2013,Ambiental e Saúde,Baixo,PC1,Menor que meia cruz,0.120915367926243
2013,Ambiental e Saúde,Baixo,PC1,Com Sintomas,-0.249853818037555
2013,Ambiental e Saúde,Baixo,PC1,Área Hidrográfica,0.472149044115335
2013,Ambiental e Saúde,Baixo,PC1,Incremento de Desmatamento,-0.117611685176536
2013,Ambiental e Saúde,Baixo,PC1,Taxa de Migração Bruta,-0.516556531026885
2013,Ambiental e Saúde,Baixo,PC1,% de detecção ativa,0.214859294165389
2013,Ambiental e Saúde,Baixo,PC1,Nuvem,0.401498916735248
2013,Ambiental e Saúde,Baixo,PC1,Estabelecimento de nível de atenção básica,0.064185977744806
2013,Ambiental e Saúde,Baixo,PC1,Negativo,0.381525672686459
2013,Ambiental e Saúde,Baixo,PC1,Área desmatada,-0.249633912417688
2013,Ambiental e Saúde,Baixo,PC2,Menor que meia cruz,-0.034413774765279
2013,Ambiental e Saúde,Baixo,PC2,Com Sintomas,-0.067829997669918
2013,Ambiental e Saúde,Baixo,PC2,Área Hidrográfica,0.353603384673761
2013,Ambiental e Saúde,Baixo,PC2,Incremento de Desmatamento,0.630648984439892
2013,Ambiental e Saúde,Baixo,PC2,Taxa de Migração Bruta,0.080712994614027
2013,Ambiental e Saúde,Baixo,PC2,% de detecção ativa,-0.1560529356401
2013,Ambiental e Saúde,Baixo,PC2,Nuvem,0.280859473581407
2013,Ambiental e Saúde,Baixo,PC2,Estabelecimento de nível de atenção básica,0.030422447096295
2013,Ambiental e Saúde,Baixo,PC2,Negativo,0.012703978965131
2013,Ambiental e Saúde,Baixo,PC2,Área desmatada,0.600520792149566
2013,Ambiental e Saúde,Baixo,PC3,Menor que meia cruz,0.656775498053763
2013,Ambiental e Saúde,Baixo,PC3,Com Sintomas,0.464240943932065
2013,Ambiental e Saúde,Baixo,PC3,Área Hidrográfica,0.076309220823428
2013,Ambiental e Saúde,Baixo,PC3,Incremento de Desmatamento,-0.002152917267227
2013,Ambiental e Saúde,Baixo,PC3,Taxa de Migração Bruta,-0.067400444949751
2013,Ambiental e Saúde,Baixo,PC3,% de detecção ativa,-0.424750828843855
2013,Ambiental e Saúde,Baixo,PC3,Nuvem,-0.086297999055237
2013,Ambiental e Saúde,Baixo,PC3,Estabelecimento de nível de atenção básica,0.359582408924171
2013,Ambiental e Saúde,Baixo,PC3,Negativo,0.156094488679944
2013,Ambiental e Saúde,Baixo,PC3,Área desmatada,-0.035073201593124
2013,Ambiental e Saúde,Baixo,PC4,Menor que meia cruz,-0.216515627737362
2013,Ambiental e Saúde,Baixo,PC4,Com Sintomas,-0.261128284223452
2013,Ambiental e Saúde,Baixo,PC4,Área Hidrográfica,0.181345111415793
2013,Ambiental e Saúde,Baixo,PC4,Incremento de Desmatamento,-0.193080227857441
2013,Ambiental e Saúde,Baixo,PC4,Taxa de Migração Bruta,0.115213197665494
2013,Ambiental e Saúde,Baixo,PC4,% de detecção ativa,-0.288759869467553
2013,Ambiental e Saúde,Baixo,PC4,Nuvem,0.21478106599818
2013,Ambiental e Saúde,Baixo,PC4,Estabelecimento de nível de atenção básica,0.627849715465834
2013,Ambiental e Saúde,Baixo,PC4,Negativo,-0.502793116143062
2013,Ambiental e Saúde,Baixo,PC4,Área desmatada,-0.15806184234724
2013,Ambiental e Saúde,Baixo,PC5,Menor que meia cruz,0.31280154429196
2013,Ambiental e Saúde,Baixo,PC5,Com Sintomas,-0.180150286519709
2013,Ambiental e Saúde,Baixo,PC5,Área Hidrográfica,0.012865642696267
2013,Ambiental e Saúde,Baixo,PC5,Incremento de Desmatamento,-0.152854830683027
2013,Ambiental e Saúde,Baixo,PC5,Taxa de Migração Bruta,0.176219964401311
2013,Ambiental e Saúde,Baixo,PC5,% de detecção ativa,-0.422068496442232
2013,Ambiental e Saúde,Baixo,PC5,Nuvem,0.422638868878537
2013,Ambiental e Saúde,Baixo,PC5,Estabelecimento de nível de atenção básica,-0.616703088880084
2013,Ambiental e Saúde,Baixo,PC5,Negativo,-0.23923893277669
2013,Ambiental e Saúde,Baixo,PC5,Área desmatada,-0.144201498988067
2013,Ambiental e Saúde,Médio,PC1,Menor que meia cruz,0.061932390051008
2013,Ambiental e Saúde,Médio,PC1,Com Sintomas,-0.283557254478958
2013,Ambiental e Saúde,Médio,PC1,Área Hidrográfica,0.154422610070514
2013,Ambiental e Saúde,Médio,PC1,Incremento de Desmatamento,-0.471676199092759
2013,Ambiental e Saúde,Médio,PC1,Taxa de Migração Bruta,-0.304465128899841
2013,Ambiental e Saúde,Médio,PC1,% de detecção ativa,0.333090797330334
2013,Ambiental e Saúde,Médio,PC1,Nuvem,0.207055658035693
2013,Ambiental e Saúde,Médio,PC1,Estabelecimento de nível de atenção básica,-0.37477034940272
2013,Ambiental e Saúde,Médio,PC1,Negativo,0.24016114864814
2013,Ambiental e Saúde,Médio,PC1,Área desmatada,-0.474114070224839
2013,Ambiental e Saúde,Médio,PC2,Menor que meia cruz,0.202226115057397
2013,Ambiental e Saúde,Médio,PC2,Com Sintomas,-0.409762386433624
2013,Ambiental e Saúde,Médio,PC2,Área Hidrográfica,0.23146611274798
2013,Ambiental e Saúde,Médio,PC2,Incremento de Desmatamento,0.351712399214015
2013,Ambiental e Saúde,Médio,PC2,Taxa de Migração Bruta,-0.22570358728707
2013,Ambiental e Saúde,Médio,PC2,% de detecção ativa,0.3010167454267
2013,Ambiental e Saúde,Médio,PC2,Nuvem,0.303092112426993
2013,Ambiental e Saúde,Médio,PC2,Estabelecimento de nível de atenção básica,0.436086999990255
2013,Ambiental e Saúde,Médio,PC2,Negativo,0.315789241025762
2013,Ambiental e Saúde,Médio,PC2,Área desmatada,0.301012419471945
2013,Ambiental e Saúde,Médio,PC3,Menor que meia cruz,-0.5787990661969
2013,Ambiental e Saúde,Médio,PC3,Com Sintomas,0.320788932285919
2013,Ambiental e Saúde,Médio,PC3,Área Hidrográfica,0.423420267766781
2013,Ambiental e Saúde,Médio,PC3,Incremento de Desmatamento,-0.00634554034857
2013,Ambiental e Saúde,Médio,PC3,Taxa de Migração Bruta,-0.52163805230046
2013,Ambiental e Saúde,Médio,PC3,% de detecção ativa,-0.092412308786294
2013,Ambiental e Saúde,Médio,PC3,Nuvem,-0.178596206708499
2013,Ambiental e Saúde,Médio,PC3,Estabelecimento de nível de atenção básica,0.234511393815156
2013,Ambiental e Saúde,Médio,PC3,Negativo,0.106240321011893
2013,Ambiental e Saúde,Médio,PC3,Área desmatada,-0.062734486073566
2013,Ambiental e Saúde,Médio,PC4,Menor que meia cruz,-0.560067603312347
2013,Ambiental e Saúde,Médio,PC4,Com Sintomas,-0.281996898401236
2013,Ambiental e Saúde,Médio,PC4,Área Hidrográfica,-0.314202940546928
2013,Ambiental e Saúde,Médio,PC4,Incremento de Desmatamento,-0.048314103927163
2013,Ambiental e Saúde,Médio,PC4,Taxa de Migração Bruta,-0.069963458480503
2013,Ambiental e Saúde,Médio,PC4,% de detecção ativa,-0.007140341361351
2013,Ambiental e Saúde,Médio,PC4,Nuvem,0.555646582116891
2013,Ambiental e Saúde,Médio,PC4,Estabelecimento de nível de atenção básica,0.047382416753403
2013,Ambiental e Saúde,Médio,PC4,Negativo,-0.430270560944866
2013,Ambiental e Saúde,Médio,PC4,Área desmatada,0.068391850952656
2013,Ambiental e Saúde,Médio,PC5,Menor que meia cruz,0.112096413645896
2013,Ambiental e Saúde,Médio,PC5,Com Sintomas,0.052825085815737
2013,Ambiental e Saúde,Médio,PC5,Área Hidrográfica,0.667163075297905
2013,Ambiental e Saúde,Médio,PC5,Incremento de Desmatamento,-0.07500165446975
2013,Ambiental e Saúde,Médio,PC5,Taxa de Migração Bruta,0.298241280057598
2013,Ambiental e Saúde,Médio,PC5,% de detecção ativa,-0.445207767069512
2013,Ambiental e Saúde,Médio,PC5,Nuvem,0.475850665122056
2013,Ambiental e Saúde,Médio,PC5,Estabelecimento de nível de atenção básica,-0.105114579350175
2013,Ambiental e Saúde,Médio,PC5,Negativo,-0.095371427854178
2013,Ambiental e Saúde,Médio,PC5,Área desmatada,0.013252570041457
2013,Ambiental e Saúde,Alto,PC1,Menor que meia cruz,0.222218161366961
2013,Ambiental e Saúde,Alto,PC1,Com Sintomas,-0.137774338194347
2013,Ambiental e Saúde,Alto,PC1,Área Hidrográfica,0.22694418314352
2013,Ambiental e Saúde,Alto,PC1,Incremento de Desmatamento,-0.403891285848156
2013,Ambiental e Saúde,Alto,PC1,Taxa de Migração Bruta,-0.420461579161265
2013,Ambiental e Saúde,Alto,PC1,% de detecção ativa,0.370674992632458
2013,Ambiental e Saúde,Alto,PC1,Nuvem,0.201850149876215
2013,Ambiental e Saúde,Alto,PC1,Estabelecimento de nível de atenção básica,-0.227002909686012
2013,Ambiental e Saúde,Alto,PC1,Negativo,0.379900372107476
2013,Ambiental e Saúde,Alto,PC1,Área desmatada,-0.407700258762266
2013,Ambiental e Saúde,Alto,PC2,Menor que meia cruz,-0.05193620608977
2013,Ambiental e Saúde,Alto,PC2,Com Sintomas,0.284146596101993
2013,Ambiental e Saúde,Alto,PC2,Área Hidrográfica,0.577738477498961
2013,Ambiental e Saúde,Alto,PC2,Incremento de Desmatamento,0.310340992535493
2013,Ambiental e Saúde,Alto,PC2,Taxa de Migração Bruta,-0.065727591269144
2013,Ambiental e Saúde,Alto,PC2,% de detecção ativa,-0.062558924101488
2013,Ambiental e Saúde,Alto,PC2,Nuvem,0.591915079996903
2013,Ambiental e Saúde,Alto,PC2,Estabelecimento de nível de atenção básica,0.08536591059105
2013,Ambiental e Saúde,Alto,PC2,Negativo,0.168748040156489
2013,Ambiental e Saúde,Alto,PC2,Área desmatada,0.303495676205946
2013,Ambiental e Saúde,Alto,PC3,Menor que meia cruz,-0.330595518065873
2013,Ambiental e Saúde,Alto,PC3,Com Sintomas,0.63284235191836
2013,Ambiental e Saúde,Alto,PC3,Área Hidrográfica,-0.185466515286417
2013,Ambiental e Saúde,Alto,PC3,Incremento de Desmatamento,-0.27117520546339
2013,Ambiental e Saúde,Alto,PC3,Taxa de Migração Bruta,0.040337580552102
2013,Ambiental e Saúde,Alto,PC3,% de detecção ativa,-0.432569364252278
2013,Ambiental e Saúde,Alto,PC3,Nuvem,0.096569074372668
2013,Ambiental e Saúde,Alto,PC3,Estabelecimento de nível de atenção básica,-0.191162553099574
2013,Ambiental e Saúde,Alto,PC3,Negativo,0.185210717374128
2013,Ambiental e Saúde,Alto,PC3,Área desmatada,-0.336702016247601
2013,Ambiental e Saúde,Alto,PC4,Menor que meia cruz,0.12604564427673
2013,Ambiental e Saúde,Alto,PC4,Com Sintomas,0.143971947556456
2013,Ambiental e Saúde,Alto,PC4,Área Hidrográfica,-0.152154081442418
2013,Ambiental e Saúde,Alto,PC4,Incremento de Desmatamento,0.408414063484968
2013,Ambiental e Saúde,Alto,PC4,Taxa de Migração Bruta,-0.284194572905559
2013,Ambiental e Saúde,Alto,PC4,% de detecção ativa,-0.02440466035509
2013,Ambiental e Saúde,Alto,PC4,Nuvem,-0.38896028513794
2013,Ambiental e Saúde,Alto,PC4,Estabelecimento de nível de atenção básica,-0.460274335545881
2013,Ambiental e Saúde,Alto,PC4,Negativo,0.480511335114095
2013,Ambiental e Saúde,Alto,PC4,Área desmatada,0.313106705226563
2013,Ambiental e Saúde,Alto,PC5,Menor que meia cruz,-0.609697730858323
2013,Ambiental e Saúde,Alto,PC5,Com Sintomas,-0.303277325497164
2013,Ambiental e Saúde,Alto,PC5,Área Hidrográfica,0.192167128708668
2013,Ambiental e Saúde,Alto,PC5,Incremento de Desmatamento,0.02803425676325
2013,Ambiental e Saúde,Alto,PC5,Taxa de Migração Bruta,0.183398864223928
2013,Ambiental e Saúde,Alto,PC5,% de detecção ativa,0.147219024505815
2013,Ambiental e Saúde,Alto,PC5,Nuvem,0.058410021345625
2013,Ambiental e Saúde,Alto,PC5,Estabelecimento de nível de atenção básica,-0.639898014795596
2013,Ambiental e Saúde,Alto,PC5,Negativo,-0.173420959486713
2013,Ambiental e Saúde,Alto,PC5,Área desmatada,0.017686215530535
2013,Socioeconômicas e Demográficas,Baixo,PC1,Educação Superior Completa,0.117657628600128
2013,Socioeconômicas e Demográficas,Baixo,PC1,Analfabeto,-0.022837461023837
2013,Socioeconômicas e Demográficas,Baixo,PC1,5ª a 8ª séria incompleta,0.03156420914565
2013,Socioeconômicas e Demográficas,Baixo,PC1,Gestante,-0.123838114126638
2013,Socioeconômicas e Demográficas,Baixo,PC1,Não é gestante,-0.522625883217687
2013,Socioeconômicas e Demográficas,Baixo,PC1,Pecuária,0.043650271954552
2013,Socioeconômicas e Demográficas,Baixo,PC1,Agricultura,0.149140116167293
2013,Socioeconômicas e Demográficas,Baixo,PC1,Turismo,-0.147472811545268
2013,Socioeconômicas e Demográficas,Baixo,PC1,Doméstica,-0.336205020000422
2013,Socioeconômicas e Demográficas,Baixo,PC1,Garimpagem,0.209987104161829
2013,Socioeconômicas e Demográficas,Baixo,PC1,Raça/cor Parda,0.008632791048325
2013,Socioeconômicas e Demográficas,Baixo,PC1,Raça/cor Indígena,-0.162023055704628
2013,Socioeconômicas e Demográficas,Baixo,PC1,Raça/cor Preta,0.010663338935607
2013,Socioeconômicas e Demográficas,Baixo,PC1,Raça/cor Branca,0.070938702150314
2013,Socioeconômicas e Demográficas,Baixo,PC1,Sexo Masculino,0.608251116408615
2013,Socioeconômicas e Demográficas,Baixo,PC1,Idade Abaixo 5 anos,-0.239582658174508
2013,Socioeconômicas e Demográficas,Baixo,PC1,Idade 15 a 49 anos,0.18520021201741
2013,Socioeconômicas e Demográficas,Baixo,PC2,Educação Superior Completa,-0.073757985801968
2013,Socioeconômicas e Demográficas,Baixo,PC2,Analfabeto,-0.239160580775535
2013,Socioeconômicas e Demográficas,Baixo,PC2,5ª a 8ª séria incompleta,0.133432832673416
