"MUN_INFE" "year_notif" "municipio" "uf" "count_vivax" "total" "perc_vivax"
210203 2018 "Bom Jesus das Selvas" "Maranhão" 1 1 1
210203 2019 "Bom Jesus das Selvas" "Maranhão" 1 1 1
210210 2007 "Brejo" "Maranhão" 2 3 0.666666666666667
210210 2009 "Brejo" "Maranhão" 6 8 0.75
210210 2010 "Brejo" "Maranhão" 5 8 0.625
210210 2012 "Brejo" "Maranhão" 1 1 1
210210 2019 "Brejo" "Maranhão" 1 1 1
210215 2008 "Brejo de Areia" "Maranhão" 1 1 1
210215 2009 "Brejo de Areia" "Maranhão" 1 2 0.5
210215 2011 "Brejo de Areia" "Maranhão" 4 4 1
210215 2012 "Brejo de Areia" "Maranhão" 53 53 1
210215 2013 "Brejo de Areia" "Maranhão" 2 4 0.5
210215 2014 "Brejo de Areia" "Maranhão" 3 3 1
210215 2015 "Brejo de Areia" "Maranhão" 1 1 1
210215 2016 "Brejo de Areia" "Maranhão" 3 3 1
210215 2017 "Brejo de Areia" "Maranhão" 1 1 1
210220 2007 "Buriti" "Maranhão" 1 2 0.5
210220 2008 "Buriti" "Maranhão" 2 4 0.5
210220 2014 "Buriti" "Maranhão" 1 1 1
210220 2015 "Buriti" "Maranhão" 1 1 1
210220 2016 "Buriti" "Maranhão" 1 1 1
210230 2009 "Buriti Bravo" "Maranhão" 17 19 0.894736842105263
210230 2010 "Buriti Bravo" "Maranhão" 16 16 1
210232 2007 "Buriticupu" "Maranhão" 4 6 0.666666666666667
210232 2008 "Buriticupu" "Maranhão" 1 1 1
210232 2009 "Buriticupu" "Maranhão" 5 5 1
210232 2010 "Buriticupu" "Maranhão" 30 31 0.967741935483871
210232 2011 "Buriticupu" "Maranhão" 3 3 1
210232 2012 "Buriticupu" "Maranhão" 3 5 0.6
210232 2014 "Buriticupu" "Maranhão" 13 14 0.928571428571429
210232 2016 "Buriticupu" "Maranhão" 1 1 1
210235 2009 "Buritirana" "Maranhão" 1 1 1
210237 2007 "Cachoeira Grande" "Maranhão" 7 9 0.777777777777778
210237 2008 "Cachoeira Grande" "Maranhão" 35 35 1
210237 2009 "Cachoeira Grande" "Maranhão" 22 22 1
210237 2010 "Cachoeira Grande" "Maranhão" 11 11 1
210237 2011 "Cachoeira Grande" "Maranhão" 4 4 1
210240 2008 "Cajapió" "Maranhão" 1 1 1
210255 2007 "Campestre do MaranhaÞo" "Maranhão" 2 2 1
210260 2007 "Cândido Mendes" "Maranhão" 506 548 0.923357664233577
210260 2008 "Cândido Mendes" "Maranhão" 248 254 0.976377952755906
210260 2009 "Cândido Mendes" "Maranhão" 555 557 0.99640933572711
210260 2010 "Cândido Mendes" "Maranhão" 214 214 1
210260 2011 "Cândido Mendes" "Maranhão" 150 152 0.986842105263158
210260 2012 "Cândido Mendes" "Maranhão" 67 67 1
210260 2013 "Cândido Mendes" "Maranhão" 74 74 1
210260 2014 "Cândido Mendes" "Maranhão" 148 148 1
210260 2015 "Cândido Mendes" "Maranhão" 32 32 1
210260 2016 "Cândido Mendes" "Maranhão" 25 25 1
210260 2017 "Cândido Mendes" "Maranhão" 56 56 1
210260 2018 "Cândido Mendes" "Maranhão" 8 8 1
210260 2019 "Cândido Mendes" "Maranhão" 1 1 1
210270 2007 "Cantanhede" "Maranhão" 14 35 0.4
210270 2009 "Cantanhede" "Maranhão" 1 26 0.0384615384615385
210275 2010 "Capinzal do Norte" "Maranhão" 1 1 1
210290 2007 "Carutapera" "Maranhão" 23 28 0.821428571428571
210290 2008 "Carutapera" "Maranhão" 19 19 1
210290 2009 "Carutapera" "Maranhão" 138 138 1
210290 2010 "Carutapera" "Maranhão" 26 29 0.896551724137931
210290 2011 "Carutapera" "Maranhão" 16 16 1
210290 2012 "Carutapera" "Maranhão" 1 1 1
210290 2013 "Carutapera" "Maranhão" 3 3 1
210290 2015 "Carutapera" "Maranhão" 1 1 1
210300 2007 "Caxias" "Maranhão" 2 2 1
210300 2009 "Caxias" "Maranhão" 1 7 0.142857142857143
210300 2010 "Caxias" "Maranhão" 3 3 1
210300 2011 "Caxias" "Maranhão" 6 6 1
210300 2014 "Caxias" "Maranhão" 11 11 1
210300 2017 "Caxias" "Maranhão" 2 2 1
210300 2018 "Caxias" "Maranhão" 1 1 1
210310 2007 "Cedral" "Maranhão" 6 6 1
210310 2008 "Cedral" "Maranhão" 1 1 1
210310 2009 "Cedral" "Maranhão" 19 19 1
210310 2010 "Cedral" "Maranhão" 5 5 1
210310 2011 "Cedral" "Maranhão" 119 119 1
210310 2012 "Cedral" "Maranhão" 41 41 1
210310 2013 "Cedral" "Maranhão" 1 1 1
210312 2007 "Central do MaranhaÞo" "Maranhão" 1 1 1
210312 2011 "Central do MaranhaÞo" "Maranhão" 2 2 1
210315 2007 "Centro do Guilherme" "Maranhão" 34 49 0.693877551020408
210315 2008 "Centro do Guilherme" "Maranhão" 15 17 0.882352941176471
210315 2009 "Centro do Guilherme" "Maranhão" 30 34 0.882352941176471
210315 2010 "Centro do Guilherme" "Maranhão" 16 17 0.941176470588235
210315 2011 "Centro do Guilherme" "Maranhão" 8 8 1
210315 2012 "Centro do Guilherme" "Maranhão" 10 10 1
210315 2015 "Centro do Guilherme" "Maranhão" 1 2 0.5
210317 2007 "Centro Novo do MaranhaÞo" "Maranhão" 816 1120 0.728571428571429
210317 2008 "Centro Novo do MaranhaÞo" "Maranhão" 455 487 0.93429158110883
210317 2009 "Centro Novo do MaranhaÞo" "Maranhão" 854 922 0.926247288503254
210317 2010 "Centro Novo do MaranhaÞo" "Maranhão" 457 509 0.897838899803536
210317 2011 "Centro Novo do MaranhaÞo" "Maranhão" 181 182 0.994505494505495
210317 2012 "Centro Novo do MaranhaÞo" "Maranhão" 31 31 1
210317 2013 "Centro Novo do MaranhaÞo" "Maranhão" 7 8 0.875
210317 2014 "Centro Novo do MaranhaÞo" "Maranhão" 3 3 1
210317 2015 "Centro Novo do MaranhaÞo" "Maranhão" 2 2 1
210317 2016 "Centro Novo do MaranhaÞo" "Maranhão" 18 18 1
210317 2017 "Centro Novo do MaranhaÞo" "Maranhão" 48 48 1
210317 2018 "Centro Novo do MaranhaÞo" "Maranhão" 51 51 1
210317 2019 "Centro Novo do MaranhaÞo" "Maranhão" 10 10 1
210320 2009 "Chapadinha" "Maranhão" 1 1 1
210320 2016 "Chapadinha" "Maranhão" 2 2 1
210320 2017 "Chapadinha" "Maranhão" 1 1 1
210325 2007 "Cidelândia" "Maranhão" 1 2 0.5
210325 2010 "Cidelândia" "Maranhão" 1 1 1
210330 2007 "Codó" "Maranhão" 2 6 0.333333333333333
210330 2009 "Codó" "Maranhão" 1 30 0.0333333333333333
210330 2012 "Codó" "Maranhão" 1 2 0.5
210330 2013 "Codó" "Maranhão" 41 41 1
210330 2014 "Codó" "Maranhão" 91 91 1
210330 2019 "Codó" "Maranhão" 1 1 1
210350 2009 "Colinas" "Maranhão" 1 1 1
210350 2010 "Colinas" "Maranhão" 1 1 1
210350 2011 "Colinas" "Maranhão" 1 1 1
210350 2012 "Colinas" "Maranhão" 1 1 1
210350 2018 "Colinas" "Maranhão" 1 1 1
210355 2007 "ConceiçaÞo do Lago-Açu" "Maranhão" 30 73 0.410958904109589
210355 2008 "ConceiçaÞo do Lago-Açu" "Maranhão" 1 2 0.5
210355 2010 "ConceiçaÞo do Lago-Açu" "Maranhão" 11 24 0.458333333333333
210355 2011 "ConceiçaÞo do Lago-Açu" "Maranhão" 19 22 0.863636363636364
210355 2012 "ConceiçaÞo do Lago-Açu" "Maranhão" 5 5 1
210355 2013 "ConceiçaÞo do Lago-Açu" "Maranhão" 4 5 0.8
210355 2014 "ConceiçaÞo do Lago-Açu" "Maranhão" 1 1 1
210355 2015 "ConceiçaÞo do Lago-Açu" "Maranhão" 2 2 1
210360 2008 "Coroatá" "Maranhão" 3 3 1
210360 2009 "Coroatá" "Maranhão" 3 118 0.0254237288135593
210360 2010 "Coroatá" "Maranhão" 17 36 0.472222222222222
210360 2011 "Coroatá" "Maranhão" 1 4 0.25
210360 2012 "Coroatá" "Maranhão" 1 1 1
210360 2013 "Coroatá" "Maranhão" 1 1 1
210370 2007 "Cururupu" "Maranhão" 1 1 1
210370 2008 "Cururupu" "Maranhão" 2 2 1
210370 2009 "Cururupu" "Maranhão" 3 3 1
210370 2010 "Cururupu" "Maranhão" 2 2 1
210370 2012 "Cururupu" "Maranhão" 2 2 1
210375 2007 "Davinópolis" "Maranhão" 10 10 1
210375 2008 "Davinópolis" "Maranhão" 1 1 1
210375 2009 "Davinópolis" "Maranhão" 1 1 1
210375 2010 "Davinópolis" "Maranhão" 4 4 1
210375 2014 "Davinópolis" "Maranhão" 1 1 1
210375 2015 "Davinópolis" "Maranhão" 1 1 1
210380 2007 "Dom Pedro" "Maranhão" 4 4 1
210380 2008 "Dom Pedro" "Maranhão" 1 2 0.5
210380 2010 "Dom Pedro" "Maranhão" 2 2 1
210380 2011 "Dom Pedro" "Maranhão" 1 2 0.5
210390 2008 "Duque Bacelar" "Maranhão" 7 7 1
210400 2016 "Esperantinópolis" "Maranhão" 10 11 0.909090909090909
210400 2019 "Esperantinópolis" "Maranhão" 2 2 1
210405 2013 "Estreito" "Maranhão" 2 4 0.5
210409 2009 "Formosa da Serra Negra" "Maranhão" 1 2 0.5
210409 2013 "Formosa da Serra Negra" "Maranhão" 1 1 1
210420 2009 "Fortuna" "Maranhão" 48 60 0.8
210420 2010 "Fortuna" "Maranhão" 70 72 0.972222222222222
210420 2011 "Fortuna" "Maranhão" 2 12 0.166666666666667
210420 2012 "Fortuna" "Maranhão" 5 13 0.384615384615385
210420 2013 "Fortuna" "Maranhão" 2 4 0.5
210420 2019 "Fortuna" "Maranhão" 1 1 1
210430 2007 "Godofredo Viana" "Maranhão" 11 14 0.785714285714286
210430 2008 "Godofredo Viana" "Maranhão" 5 5 1
210430 2009 "Godofredo Viana" "Maranhão" 20 20 1
210430 2010 "Godofredo Viana" "Maranhão" 12 12 1
210430 2011 "Godofredo Viana" "Maranhão" 4 4 1
210430 2012 "Godofredo Viana" "Maranhão" 10 10 1
210430 2013 "Godofredo Viana" "Maranhão" 2 2 1
210430 2014 "Godofredo Viana" "Maranhão" 2 2 1
210430 2017 "Godofredo Viana" "Maranhão" 2 2 1
210430 2018 "Godofredo Viana" "Maranhão" 1 1 1
210440 2009 "Gonçalves Dias" "Maranhão" 3 7 0.428571428571429
210440 2010 "Gonçalves Dias" "Maranhão" 5 5 1
210440 2011 "Gonçalves Dias" "Maranhão" 22 23 0.956521739130435
210440 2012 "Gonçalves Dias" "Maranhão" 1 1 1
210440 2016 "Gonçalves Dias" "Maranhão" 3 3 1
210440 2018 "Gonçalves Dias" "Maranhão" 1 1 1
210450 2007 "Governador Archer" "Maranhão" 4 5 0.8
210450 2008 "Governador Archer" "Maranhão" 1 1 1
210450 2010 "Governador Archer" "Maranhão" 1 2 0.5
210450 2011 "Governador Archer" "Maranhão" 2 2 1
210450 2012 "Governador Archer" "Maranhão" 1 1 1
210450 2017 "Governador Archer" "Maranhão" 1 1 1
210460 2009 "Governador Eugênio Barros" "Maranhão" 1 1 1
210460 2010 "Governador Eugênio Barros" "Maranhão" 1 1 1
210460 2011 "Governador Eugênio Barros" "Maranhão" 1 1 1
210460 2013 "Governador Eugênio Barros" "Maranhão" 1 1 1
210462 2007 "Governador Luiz Rocha" "Maranhão" 2 6 0.333333333333333
210462 2008 "Governador Luiz Rocha" "Maranhão" 1 3 0.333333333333333
210462 2009 "Governador Luiz Rocha" "Maranhão" 6 9 0.666666666666667
210462 2011 "Governador Luiz Rocha" "Maranhão" 2 3 0.666666666666667
210462 2012 "Governador Luiz Rocha" "Maranhão" 5 5 1
210465 2007 "Governador Newton Bello" "Maranhão" 4 4 1
210465 2008 "Governador Newton Bello" "Maranhão" 1 1 1
210465 2009 "Governador Newton Bello" "Maranhão" 4 4 1
210465 2010 "Governador Newton Bello" "Maranhão" 1 1 1
210465 2012 "Governador Newton Bello" "Maranhão" 1 1 1
210465 2013 "Governador Newton Bello" "Maranhão" 1 1 1
210465 2019 "Governador Newton Bello" "Maranhão" 7 7 1
210467 2007 "Governador Nunes Freire" "Maranhão" 210 284 0.73943661971831
210467 2008 "Governador Nunes Freire" "Maranhão" 111 116 0.956896551724138
210467 2009 "Governador Nunes Freire" "Maranhão" 151 153 0.986928104575163
210467 2010 "Governador Nunes Freire" "Maranhão" 72 74 0.972972972972973
210467 2011 "Governador Nunes Freire" "Maranhão" 140 143 0.979020979020979
210467 2012 "Governador Nunes Freire" "Maranhão" 33 37 0.891891891891892
210467 2013 "Governador Nunes Freire" "Maranhão" 10 11 0.909090909090909
210467 2014 "Governador Nunes Freire" "Maranhão" 49 49 1
210467 2015 "Governador Nunes Freire" "Maranhão" 52 52 1
210467 2016 "Governador Nunes Freire" "Maranhão" 20 20 1
210467 2017 "Governador Nunes Freire" "Maranhão" 6 6 1
210467 2018 "Governador Nunes Freire" "Maranhão" 2 2 1
210467 2019 "Governador Nunes Freire" "Maranhão" 2 2 1
210470 2009 "Graça Aranha" "Maranhão" 1 1 1
210480 2009 "Grajaú" "Maranhão" 4 6 0.666666666666667
210480 2010 "Grajaú" "Maranhão" 2 3 0.666666666666667
210480 2011 "Grajaú" "Maranhão" 3 5 0.6
210480 2012 "Grajaú" "Maranhão" 1 1 1
210480 2015 "Grajaú" "Maranhão" 2 3 0.666666666666667
210480 2016 "Grajaú" "Maranhão" 1 1 1
210480 2017 "Grajaú" "Maranhão" 1 1 1
210480 2018 "Grajaú" "Maranhão" 15 15 1
210480 2019 "Grajaú" "Maranhão" 11 11 1
210490 2007 "GuimaraÞes" "Maranhão" 42 43 0.976744186046512
210490 2008 "GuimaraÞes" "Maranhão" 17 17 1
210490 2009 "GuimaraÞes" "Maranhão" 45 45 1
210490 2010 "GuimaraÞes" "Maranhão" 58 58 1
210490 2011 "GuimaraÞes" "Maranhão" 344 344 1
210490 2012 "GuimaraÞes" "Maranhão" 34 34 1
210490 2015 "GuimaraÞes" "Maranhão" 1 1 1
210500 2007 "Humberto de Campos" "Maranhão" 12 12 1
210500 2008 "Humberto de Campos" "Maranhão" 4 5 0.8
210500 2010 "Humberto de Campos" "Maranhão" 1 1 1
210500 2011 "Humberto de Campos" "Maranhão" 1 1 1
210510 2007 "Icatu" "Maranhão" 189 189 1
210510 2008 "Icatu" "Maranhão" 62 62 1
210510 2009 "Icatu" "Maranhão" 30 30 1
210510 2010 "Icatu" "Maranhão" 19 19 1
210510 2011 "Icatu" "Maranhão" 4 4 1
210510 2012 "Icatu" "Maranhão" 2 2 1
210510 2014 "Icatu" "Maranhão" 1 1 1
210515 2007 "Igarapé do Meio" "Maranhão" 1 3 0.333333333333333
210515 2008 "Igarapé do Meio" "Maranhão" 1 1 1
210515 2012 "Igarapé do Meio" "Maranhão" 1 1 1
210515 2013 "Igarapé do Meio" "Maranhão" 3 3 1
210520 2010 "Igarapé Grande" "Maranhão" 1 2 0.5
210520 2016 "Igarapé Grande" "Maranhão" 1 1 1
210530 2007 "Imperatriz" "Maranhão" 1 2 0.5
210530 2008 "Imperatriz" "Maranhão" 3 4 0.75
210530 2009 "Imperatriz" "Maranhão" 2 2 1
210530 2010 "Imperatriz" "Maranhão" 9 9 1
210530 2012 "Imperatriz" "Maranhão" 1 1 1
210530 2013 "Imperatriz" "Maranhão" 3 3 1
210530 2015 "Imperatriz" "Maranhão" 1 1 1
210530 2016 "Imperatriz" "Maranhão" 2 2 1
210530 2017 "Imperatriz" "Maranhão" 1 1 1
210535 2007 "Itaipava do Grajaú" "Maranhão" 1 1 1
210535 2008 "Itaipava do Grajaú" "Maranhão" 2 2 1
210535 2009 "Itaipava do Grajaú" "Maranhão" 2 2 1
210535 2010 "Itaipava do Grajaú" "Maranhão" 3 5 0.6
210535 2011 "Itaipava do Grajaú" "Maranhão" 1 1 1
210535 2013 "Itaipava do Grajaú" "Maranhão" 3 3 1
210535 2016 "Itaipava do Grajaú" "Maranhão" 2 2 1
210535 2017 "Itaipava do Grajaú" "Maranhão" 1 15 0.0666666666666667
210535 2018 "Itaipava do Grajaú" "Maranhão" 3 3 1
210535 2019 "Itaipava do Grajaú" "Maranhão" 3 3 1
210540 2007 "Itapecuru Mirim" "Maranhão" 17 17 1
210540 2008 "Itapecuru Mirim" "Maranhão" 5 5 1
210542 2007 "Itinga do MaranhaÞo" "Maranhão" 3 3 1
210542 2008 "Itinga do MaranhaÞo" "Maranhão" 6 6 1
210542 2009 "Itinga do MaranhaÞo" "Maranhão" 4 4 1
210542 2010 "Itinga do MaranhaÞo" "Maranhão" 9 10 0.9
210542 2011 "Itinga do MaranhaÞo" "Maranhão" 6 6 1
210542 2012 "Itinga do MaranhaÞo" "Maranhão" 2 2 1
210542 2015 "Itinga do MaranhaÞo" "Maranhão" 2 2 1
210542 2016 "Itinga do MaranhaÞo" "Maranhão" 1 1 1
210542 2017 "Itinga do MaranhaÞo" "Maranhão" 1 1 1
210545 2010 "Jatobá" "Maranhão" 2 2 1
210547 2015 "Jenipapo dos Vieiras" "Maranhão" 1 1 1
210547 2017 "Jenipapo dos Vieiras" "Maranhão" 13 13 1
210547 2018 "Jenipapo dos Vieiras" "Maranhão" 140 140 1
210547 2019 "Jenipapo dos Vieiras" "Maranhão" 40 40 1
210550 2008 "JoaÞo Lisboa" "Maranhão" 1 1 1
210550 2010 "JoaÞo Lisboa" "Maranhão" 1 1 1
210560 2007 "Joselândia" "Maranhão" 7 9 0.777777777777778
210560 2008 "Joselândia" "Maranhão" 2 2 1
210560 2009 "Joselândia" "Maranhão" 2 2 1
210560 2010 "Joselândia" "Maranhão" 2 4 0.5
210560 2011 "Joselândia" "Maranhão" 5 6 0.833333333333333
210560 2012 "Joselândia" "Maranhão" 2 3 0.666666666666667
210560 2013 "Joselândia" "Maranhão" 1 3 0.333333333333333
210560 2014 "Joselândia" "Maranhão" 2 4 0.5
210560 2015 "Joselândia" "Maranhão" 3 3 1
210565 2007 "Junco do MaranhaÞo" "Maranhão" 9 11 0.818181818181818
210565 2008 "Junco do MaranhaÞo" "Maranhão" 14 15 0.933333333333333
210565 2009 "Junco do MaranhaÞo" "Maranhão" 83 94 0.882978723404255
210565 2010 "Junco do MaranhaÞo" "Maranhão" 12 13 0.923076923076923
210565 2011 "Junco do MaranhaÞo" "Maranhão" 12 12 1
210565 2012 "Junco do MaranhaÞo" "Maranhão" 1 1 1
210565 2013 "Junco do MaranhaÞo" "Maranhão" 1 1 1
210570 2008 "Lago da Pedra" "Maranhão" 3 3 1
210570 2009 "Lago da Pedra" "Maranhão" 2 2 1
210570 2010 "Lago da Pedra" "Maranhão" 12 14 0.857142857142857
210570 2011 "Lago da Pedra" "Maranhão" 3 4 0.75
210570 2012 "Lago da Pedra" "Maranhão" 4 5 0.8
210570 2014 "Lago da Pedra" "Maranhão" 6 6 1
210570 2016 "Lago da Pedra" "Maranhão" 5 5 1
210570 2017 "Lago da Pedra" "Maranhão" 5 5 1
210590 2007 "Lago Verde" "Maranhão" 58 61 0.950819672131147
210590 2008 "Lago Verde" "Maranhão" 1 1 1
210590 2010 "Lago Verde" "Maranhão" 5 5 1
210594 2008 "Lago dos Rodrigues" "Maranhão" 1 1 1
210596 2010 "Lagoa Grande do MaranhaÞo" "Maranhão" 16 17 0.941176470588235
210596 2011 "Lagoa Grande do MaranhaÞo" "Maranhão" 1 2 0.5
210596 2013 "Lagoa Grande do MaranhaÞo" "Maranhão" 1 1 1
210596 2018 "Lagoa Grande do MaranhaÞo" "Maranhão" 5 5 1
210600 2007 "Lima Campos" "Maranhão" 1 2 0.5
210600 2016 "Lima Campos" "Maranhão" 1 1 1
210620 2007 "Luís Domingues" "Maranhão" 6 10 0.6
210620 2009 "Luís Domingues" "Maranhão" 19 19 1
210620 2010 "Luís Domingues" "Maranhão" 29 29 1
210620 2015 "Luís Domingues" "Maranhão" 1 1 1
210632 2007 "Maracaçumé" "Maranhão" 130 163 0.797546012269939
210632 2008 "Maracaçumé" "Maranhão" 59 59 1
210632 2009 "Maracaçumé" "Maranhão" 87 89 0.97752808988764
210632 2010 "Maracaçumé" "Maranhão" 47 47 1
210632 2011 "Maracaçumé" "Maranhão" 22 22 1
210632 2012 "Maracaçumé" "Maranhão" 8 9 0.888888888888889
210632 2013 "Maracaçumé" "Maranhão" 14 18 0.777777777777778
210632 2014 "Maracaçumé" "Maranhão" 10 10 1
210632 2015 "Maracaçumé" "Maranhão" 25 25 1
210632 2016 "Maracaçumé" "Maranhão" 12 12 1
210632 2017 "Maracaçumé" "Maranhão" 9 9 1
210632 2018 "Maracaçumé" "Maranhão" 4 4 1
210632 2019 "Maracaçumé" "Maranhão" 1 1 1
210635 2007 "Marajá do Sena" "Maranhão" 3 3 1
210635 2009 "Marajá do Sena" "Maranhão" 1 1 1
210635 2010 "Marajá do Sena" "Maranhão" 1 3 0.333333333333333
210635 2013 "Marajá do Sena" "Maranhão" 1 1 1
210635 2014 "Marajá do Sena" "Maranhão" 3 4 0.75
210635 2016 "Marajá do Sena" "Maranhão" 5 6 0.833333333333333
210635 2018 "Marajá do Sena" "Maranhão" 9 9 1
210637 2007 "MaranhaÞozinho" "Maranhão" 4 19 0.210526315789474
210637 2008 "MaranhaÞozinho" "Maranhão" 2 4 0.5
210637 2009 "MaranhaÞozinho" "Maranhão" 5 6 0.833333333333333
210637 2010 "MaranhaÞozinho" "Maranhão" 11 11 1
210637 2011 "MaranhaÞozinho" "Maranhão" 7 7 1
210637 2012 "MaranhaÞozinho" "Maranhão" 2 2 1
210637 2013 "MaranhaÞozinho" "Maranhão" 2 2 1
210637 2017 "MaranhaÞozinho" "Maranhão" 1 1 1
210637 2018 "MaranhaÞozinho" "Maranhão" 1 1 1
210640 2014 "Mata Roma" "Maranhão" 1 1 1
210650 2008 "Matinha" "Maranhão" 4 5 0.8
210650 2010 "Matinha" "Maranhão" 1 1 1
210650 2011 "Matinha" "Maranhão" 2 2 1
210650 2012 "Matinha" "Maranhão" 1 1 1
210660 2009 "MatoÞes" "Maranhão" 1 1 1
210660 2016 "MatoÞes" "Maranhão" 2 2 1
210663 2007 "MatoÞes do Norte" "Maranhão" 6 47 0.127659574468085
210663 2010 "MatoÞes do Norte" "Maranhão" 1 1 1
210675 2007 "Miranda do Norte" "Maranhão" 2 2 1
210675 2008 "Miranda do Norte" "Maranhão" 1 1 1
210680 2007 "Mirinzal" "Maranhão" 4 4 1
210680 2011 "Mirinzal" "Maranhão" 4 4 1
210680 2012 "Mirinzal" "Maranhão" 1 1 1
210680 2013 "Mirinzal" "Maranhão" 1 1 1
210680 2014 "Mirinzal" "Maranhão" 1 1 1
210690 2007 "MonçaÞo" "Maranhão" 3 599 0.00500834724540901
210690 2008 "MonçaÞo" "Maranhão" 1 8 0.125
210690 2009 "MonçaÞo" "Maranhão" 3 6 0.5
210690 2010 "MonçaÞo" "Maranhão" 5 47 0.106382978723404
210690 2011 "MonçaÞo" "Maranhão" 1 1 1
210690 2013 "MonçaÞo" "Maranhão" 1 1 1
210710 2007 "Morros" "Maranhão" 3 3 1
210710 2008 "Morros" "Maranhão" 2 2 1
210710 2009 "Morros" "Maranhão" 8 8 1
210710 2010 "Morros" "Maranhão" 3 3 1
210710 2011 "Morros" "Maranhão" 1 1 1
210720 2007 "Nina Rodrigues" "Maranhão" 1 1 1
210735 2007 "Nova Olinda do MaranhaÞo" "Maranhão" 20 69 0.289855072463768
210735 2008 "Nova Olinda do MaranhaÞo" "Maranhão" 29 31 0.935483870967742
210735 2009 "Nova Olinda do MaranhaÞo" "Maranhão" 30 30 1
210735 2010 "Nova Olinda do MaranhaÞo" "Maranhão" 18 19 0.947368421052632
210735 2011 "Nova Olinda do MaranhaÞo" "Maranhão" 7 7 1
210735 2012 "Nova Olinda do MaranhaÞo" "Maranhão" 3 3 1
210735 2013 "Nova Olinda do MaranhaÞo" "Maranhão" 2 2 1
210735 2014 "Nova Olinda do MaranhaÞo" "Maranhão" 19 19 1
210735 2015 "Nova Olinda do MaranhaÞo" "Maranhão" 9 9 1
210735 2016 "Nova Olinda do MaranhaÞo" "Maranhão" 1 1 1
210735 2018 "Nova Olinda do MaranhaÞo" "Maranhão" 3 3 1
210740 2007 "Olho dÁgua das CunhaÞs" "Maranhão" 2 2 1
210740 2011 "Olho dÁgua das CunhaÞs" "Maranhão" 1 2 0.5
210740 2012 "Olho dÁgua das CunhaÞs" "Maranhão" 6 6 1
210740 2013 "Olho dÁgua das CunhaÞs" "Maranhão" 4 4 1
210740 2015 "Olho dÁgua das CunhaÞs" "Maranhão" 1 1 1
210745 2007 "Olinda Nova do MaranhaÞo" "Maranhão" 3 4 0.75
210745 2008 "Olinda Nova do MaranhaÞo" "Maranhão" 1 1 1
210745 2010 "Olinda Nova do MaranhaÞo" "Maranhão" 2 2 1
210745 2011 "Olinda Nova do MaranhaÞo" "Maranhão" 3 3 1
210745 2012 "Olinda Nova do MaranhaÞo" "Maranhão" 1 1 1
210745 2013 "Olinda Nova do MaranhaÞo" "Maranhão" 2 2 1
210750 2007 "Paço do Lumiar" "Maranhão" 40 40 1
210750 2008 "Paço do Lumiar" "Maranhão" 5 5 1
210750 2010 "Paço do Lumiar" "Maranhão" 1 1 1
210750 2011 "Paço do Lumiar" "Maranhão" 2 2 1
210750 2016 "Paço do Lumiar" "Maranhão" 1 1 1
210750 2017 "Paço do Lumiar" "Maranhão" 1 1 1
210760 2008 "Palmeirândia" "Maranhão" 1 1 1
210760 2012 "Palmeirândia" "Maranhão" 1 1 1
210760 2013 "Palmeirândia" "Maranhão" 3 3 1
210770 2009 "Paraibano" "Maranhão" 3 3 1
210770 2010 "Paraibano" "Maranhão" 2 2 1
210770 2011 "Paraibano" "Maranhão" 3 3 1
210770 2012 "Paraibano" "Maranhão" 1 1 1
210770 2015 "Paraibano" "Maranhão" 1 1 1
210770 2016 "Paraibano" "Maranhão" 2 2 1
210770 2017 "Paraibano" "Maranhão" 1 1 1
210780 2009 "Parnarama" "Maranhão" 14 14 1
210780 2010 "Parnarama" "Maranhão" 64 64 1
210780 2011 "Parnarama" "Maranhão" 2 2 1
210780 2013 "Parnarama" "Maranhão" 1 1 1
210800 2010 "Pastos Bons" "Maranhão" 2 2 1
210800 2011 "Pastos Bons" "Maranhão" 2 2 1
210800 2012 "Pastos Bons" "Maranhão" 2 3 0.666666666666667
210810 2007 "Paulo Ramos" "Maranhão" 2 6 0.333333333333333
210810 2008 "Paulo Ramos" "Maranhão" 4 4 1
210810 2009 "Paulo Ramos" "Maranhão" 3 6 0.5
210810 2010 "Paulo Ramos" "Maranhão" 1 1 1
210810 2012 "Paulo Ramos" "Maranhão" 2 2 1
210810 2013 "Paulo Ramos" "Maranhão" 3 3 1
210810 2014 "Paulo Ramos" "Maranhão" 3 3 1
210810 2018 "Paulo Ramos" "Maranhão" 1 1 1
210820 2008 "Pedreiras" "Maranhão" 1 1 1
210820 2010 "Pedreiras" "Maranhão" 3 3 1
210820 2012 "Pedreiras" "Maranhão" 1 1 1
210825 2007 "Pedro do Rosário" "Maranhão" 29 110 0.263636363636364
210825 2008 "Pedro do Rosário" "Maranhão" 34 38 0.894736842105263
210825 2009 "Pedro do Rosário" "Maranhão" 61 70 0.871428571428571
210825 2010 "Pedro do Rosário" "Maranhão" 6 8 0.75
210825 2011 "Pedro do Rosário" "Maranhão" 9 10 0.9
210825 2012 "Pedro do Rosário" "Maranhão" 4 4 1
210825 2013 "Pedro do Rosário" "Maranhão" 8 9 0.888888888888889
210825 2014 "Pedro do Rosário" "Maranhão" 9 9 1
210825 2015 "Pedro do Rosário" "Maranhão" 25 25 1
210825 2016 "Pedro do Rosário" "Maranhão" 1 1 1
210830 2007 "Penalva" "Maranhão" 1 50 0.02
